Student ID,Student Name,Program,Enrollment Date,Course Completion Rate,Average Test Score,Test_score,Alumni Donation,Semester,Faculty Rating,Alumni Engagement Score
375a741c-c708-41e6-a13d-12239741cd24,Roberta Small,Physics,2020-07-24,0.86,67.58,58.16,False,Fall,2.0,5.6
fb6e32e9-f3a3-4a06-bf62-51955a64f5b7,Norma Jordan,Literature,2024-02-14,0.85,73.67,65.14,True,Summer,4.3,9.9
3e0dd714-52e3-4239-b8d7-17b78b43436d,Jennifer Lewis,Computer Science,2023-05-23,0.88,95.22,62.29,False,Summer,3.7,7.3
3b9e9bd3-016e-409d-b1db-e39f48ac6a85,Carol Jensen,Literature,2021-08-14,0.79,69.07,99.72,False,Fall,2.3,8.4
73ee50ea-f010-4b5f-8f22-5b34f1c88647,Tracey Dixon,Mathematics,2022-10-25,0.67,66.39,91.68,True,Summer,4.4,5.0
d79f5904-5a4d-4ad6-bd6e-f558ac03611c,Madison Barrera,Computer Science,2021-10-08,0.87,69.42,86.88,True,Fall,3.7,8.3
a46ac3dc-172e-477a-b3ec-28d68b48afc0,Denise Jacobs,Literature,2022-11-15,0.89,72.28,62.26,True,Spring,1.7,4.2
ae3ec602-fe31-40bb-9459-8ad195977e13,Tracie Gray,Physics,2023-04-17,0.9,83.71,53.12,False,Spring,2.3,3.5
8d9e256b-1a86-46e3-a1ad-02af0fa70580,Adam Little,Business Administration,2023-06-28,0.56,98.09,56.0,False,Spring,1.7,1.9
d1f2d83e-7c67-4f4b-b95b-70ae14562335,Tracy Mccullough,Mathematics,2020-08-05,0.71,75.08,60.96,True,Fall,4.8,3.8
aa90d1bf-10ad-43d8-afec-c49e28be7f74,Jordan Friedman,Art,2021-06-02,0.95,69.45,82.73,True,Spring,5.0,7.1
c5ca59e6-115f-4c23-ba58-de651817a240,Danielle Smith,Engineering,2022-04-24,0.8,54.11,67.29,True,Fall,1.7,2.1
8cb5cea9-0d63-4213-9b39-0b12ba9ee8aa,Olivia Rivera,Literature,2019-12-20,0.74,81.93,65.45,True,Spring,2.6,5.4
2391a1c4-3c99-49e1-80e3-dcd7a1024ca7,Emily Martinez,Mathematics,2022-08-19,0.85,73.77,75.3,False,Spring,2.4,8.5
b2e28f6b-5ec4-4ea8-9427-f84d19e748d8,Mr. Jonathan Murphy,Literature,2021-09-05,0.68,63.2,85.45,True,Spring,2.6,4.4
43a8095e-a6cb-4ef3-bc9d-89bd5dd56033,Deborah Mendoza,Art,2021-06-04,0.56,62.41,52.82,False,Summer,4.9,4.6
226ab3a2-1e92-4dbf-bce5-92d525764dde,Raymond Morse,Engineering,2019-09-07,0.59,59.95,83.7,False,Fall,1.5,8.8
3459b403-f8af-4c69-8eca-1595d5134f2f,Kevin Gonzalez,Mathematics,2023-10-02,0.96,88.23,82.13,True,Summer,4.4,6.4
a333574a-ee1c-4bda-85df-c8883141280a,Shirley Evans,Art,2024-05-14,0.78,90.09,85.03,False,Spring,1.1,2.2
92b98237-f131-4ba0-a31a-e0fa27f032af,Sarah Griffin,Computer Science,2023-04-04,0.92,55.0,86.83,False,Fall,1.3,5.2
929609e0-84d1-4492-bd48-6c5d831a4b0d,Norman Gomez,Engineering,2019-07-06,0.98,53.94,79.88,False,Summer,3.3,1.9
2d1888f3-359a-4d39-82f7-f8ee7437471f,Dennis Johnson,Mathematics,2020-10-09,0.54,58.01,62.85,False,Spring,3.9,9.6
a70d8cb7-76fb-409f-906d-4a996d12bea1,Jesse Shaw,Literature,2022-03-15,0.55,70.56,79.62,True,Fall,2.6,5.7
12ccf963-bae3-4eac-b05e-cd7fb033f73c,Heather Ford MD,Physics,2024-01-06,0.69,82.53,85.82,True,Summer,3.3,2.1
b39c070f-c6c4-441a-8a91-3c141a115fa0,Carol Patton,Computer Science,2020-10-23,0.94,71.06,95.96,False,Fall,1.5,8.8
fd04f1fc-3cd0-42be-9e81-5f0ee33e8d31,Gina Schneider,Art,2019-07-26,0.66,71.93,53.64,True,Summer,3.4,3.9
53bab6ce-6cde-49f3-bb34-a7e8b3c2e8aa,Cheryl White,Mathematics,2019-08-26,0.58,86.51,82.31,False,Summer,3.9,4.9
3e02fa9a-7b7a-40a9-9bda-adf3a691bcdf,Anita Brown,Art,2020-07-23,0.87,82.47,71.1,False,Fall,1.6,3.9
ae762d8b-847d-43de-9262-0f5c07fb3b3c,Richard Walsh,Mathematics,2022-07-26,0.58,63.29,76.73,True,Summer,4.8,1.0
5cb9db60-df07-4f78-bd39-0208f4dcd9cb,David Diaz,Engineering,2020-09-19,0.97,87.86,50.85,True,Spring,1.5,1.5
2dd41a0f-2566-400d-9f8b-3d7187ace367,Darren Johnson,Literature,2020-07-03,0.85,80.65,98.32,True,Spring,2.0,5.0
dea343d0-c37c-4e91-9425-9271ace31a2a,Timothy Figueroa,Business Administration,2024-02-29,0.76,93.0,65.08,True,Fall,4.4,8.8
e78b0e85-0596-42f8-924c-27d740898b78,Nichole Guzman,Literature,2022-01-24,0.99,94.13,73.17,True,Spring,1.6,3.0
9b4021d3-b2b6-457b-9b9d-592ba8fc38a2,James Lang,Mathematics,2021-09-15,0.57,91.68,82.75,False,Fall,2.1,4.8
60cdd5a3-3924-44b0-bd09-e29b38b3ffa1,Samuel Terry,Computer Science,2021-01-07,0.7,87.67,84.94,True,Spring,4.6,3.3
34ac5eb5-dd52-4d2a-847c-8e4137903e51,Grace Combs,Mathematics,2024-02-01,0.83,74.85,54.24,True,Fall,1.6,8.2
9cbf85cc-01e0-48e7-bb2e-df63e83c05f4,Cody Gilbert,Business Administration,2019-12-25,0.89,87.84,56.51,False,Spring,4.1,8.8
7e7dc09a-e364-45c9-bf97-7837d973c6ee,Kelly Martin,Computer Science,2022-06-17,0.68,77.96,88.3,False,Fall,2.7,7.1
13ad7f92-a0ab-4554-a3cf-87a4b43149dd,Lisa Nelson,Physics,2020-04-03,0.93,53.29,73.33,False,Fall,3.0,3.4
8ebefe7d-ca70-4a53-8f7b-f661a3ff99ac,Kendra Williams,Engineering,2024-01-10,0.98,91.17,78.36,True,Spring,2.8,8.9
4de6c9bb-7475-40eb-843c-bf13b6f75c88,Phillip Davila,Art,2020-04-22,0.76,89.02,70.69,False,Summer,3.8,5.9
5de7b77a-6cec-423c-9522-e75847ed566b,Rachel Stanley,Literature,2022-11-18,0.77,52.64,93.1,True,Summer,4.4,9.8
11c6dbb6-94a9-4861-a21d-c506b7f3d1b0,Anthony Richards,Business Administration,2022-05-02,0.67,68.42,80.16,False,Spring,2.7,4.4
5477781b-c569-4d51-b5fd-c7d8f75e0cf0,Suzanne Cook,Computer Science,2020-10-14,0.92,96.66,98.92,False,Spring,2.3,3.7
063bf7b1-a38a-4e60-8e9e-6fe6c2797876,Lauren Campbell,Business Administration,2023-01-22,0.69,59.36,67.36,True,Spring,3.0,6.7
cf874c61-02e7-4fef-bf8a-d1fe5fe532c1,Savannah Howard,Mathematics,2020-06-17,0.61,76.89,52.16,False,Fall,2.8,8.3
d48903aa-30d7-4699-a7af-33334cfa75e6,Kathryn Wagner,Computer Science,2024-01-09,0.54,62.48,51.78,True,Fall,4.0,1.6
5edab138-2219-4d00-b55d-086f96cccaf2,Brian Boone,Literature,2024-04-29,0.5,55.69,92.03,True,Fall,2.1,9.9
16f56267-71db-47d8-baf5-2c168697b4cc,Kimberly Wilson,Computer Science,2019-10-03,0.85,88.69,79.05,False,Spring,1.5,7.8
465b7d95-753a-4c85-a06f-33639cb12808,Melissa Landry,Mathematics,2023-08-20,0.93,74.3,75.31,True,Spring,2.4,9.3
5abce010-2bd4-4e4d-85ac-3ed0a580e5b3,Edward Valenzuela,Computer Science,2019-08-19,0.99,64.58,83.05,True,Fall,1.3,7.8
fee31662-886d-497a-9afb-db53515455f2,Daniel Williams,Literature,2020-11-04,0.66,56.57,57.4,False,Spring,2.3,3.2
a805ed56-64c2-4193-8184-7ec54c50b627,Selena Lowery,Engineering,2023-02-11,0.89,52.96,65.43,True,Spring,4.6,1.3
0fb90c0b-df39-4993-9a0c-c7388c4f9431,Angela Garrison,Physics,2022-07-14,0.9,82.96,52.69,False,Summer,4.6,2.9
ae16193b-9fb3-4580-9a6b-35c995ca7da6,Sharon Liu,Physics,2020-02-22,0.67,96.23,78.51,False,Fall,3.1,3.2
4c52c4f1-ebb2-4524-89ba-9b091ff401f4,Gina Kirby,Mathematics,2019-07-19,0.89,95.51,73.24,True,Fall,2.1,3.9
b7bc0c34-9673-400e-94fb-469f6672f145,Claire Cardenas,Mathematics,2020-03-25,0.72,58.71,99.47,False,Fall,2.2,7.9
00f09e59-4e0e-45e3-ba1a-d22835634bbb,Eric Conrad,Physics,2022-03-23,0.8,82.92,89.9,False,Spring,4.2,3.6
b6142c39-a01b-4ca5-975b-a5eca0770d09,Emily Barber,Business Administration,2019-07-25,0.82,70.3,92.41,True,Summer,2.8,1.7
475422d9-c2ed-4443-be4f-52f3d8f004c3,Nicholas Sanchez,Literature,2022-01-09,0.99,80.52,74.98,False,Fall,1.1,1.2
4c10b460-fd95-40cc-8d6d-270e8e11d49a,Tammy Jackson,Computer Science,2019-12-12,0.72,85.51,98.48,False,Spring,1.5,6.2
5ca094d1-bbd3-4717-830c-5a674b4f6205,Lee Smith,Computer Science,2019-09-03,1.0,82.89,80.75,True,Summer,4.8,8.9
6738f6e3-ef24-4585-a993-fbc16ebe921b,Norman Cooper,Physics,2023-08-20,0.59,84.95,73.19,True,Fall,2.2,5.2
17404c1b-37bb-43a0-bf0c-833df6751484,Janet Buck,Literature,2019-05-30,0.65,79.0,86.77,False,Fall,2.8,3.7
109c9f59-d81c-455d-af88-d481b6a38a47,Teresa Silva,Literature,2019-09-20,0.91,81.13,50.73,False,Fall,1.9,9.3
43be1960-d863-45df-8629-089fe6052efb,Miss Susan Cochran MD,Art,2019-12-15,0.64,64.58,91.04,False,Summer,3.9,8.3
bf881d6c-cb61-4dbe-a283-009da0ebc379,Yolanda Gill,Computer Science,2022-08-16,0.75,96.49,61.72,False,Spring,2.1,3.0
ce0c1c95-5d2a-4cf6-a73e-04df3721bb83,Jay Morton,Engineering,2022-01-21,0.51,65.59,61.79,False,Summer,2.6,4.8
e29731bb-c0e9-4a2e-82d1-89b1df7bf110,Martha Erickson,Business Administration,2023-12-29,0.96,70.16,98.75,True,Summer,4.3,2.8
b2b82976-0d48-4fb9-b397-1d2ad44f3fe9,Matthew Dominguez,Physics,2024-04-29,0.6,68.07,76.85,False,Summer,3.1,5.0
eca6815c-1bcf-4975-b55c-b8f4b613c91f,Daniel Sanders,Business Administration,2022-05-20,0.73,72.93,94.99,False,Summer,3.8,1.5
7420617f-60ea-414a-9962-23747789c4d7,Angela Ray,Physics,2021-11-01,0.96,98.85,96.71,True,Fall,2.2,1.5
0f3b3bb4-1b14-4e58-93e8-7569f67f5b9e,Dennis Herrera,Literature,2020-12-17,0.56,98.25,59.49,False,Summer,4.3,10.0
b5971d29-c5d8-4bbf-adfd-d7310dfd1cac,Jose Weber,Engineering,2019-05-20,0.64,84.98,70.95,False,Fall,2.9,3.9
56b85cc6-f028-4c7c-9892-d2a305112de7,Chad Peters,Literature,2019-12-16,0.97,69.44,61.76,True,Summer,3.8,9.3
4419fd07-0fc7-4c18-b1e1-a4702a0842eb,Alexandra Kelly,Art,2021-07-07,0.96,99.08,96.65,True,Fall,1.7,5.7
05f33fa5-2cba-4d25-82f7-cec7565527a2,Tim Arias,Computer Science,2020-10-04,0.75,77.07,75.04,False,Fall,3.0,7.8
f815f711-b788-4c4d-9da0-74d71608d915,Andrea Skinner,Business Administration,2021-01-26,0.99,89.49,91.09,True,Spring,2.5,8.3
31a63e2a-e8fb-47d7-bf2f-af00a95f66c7,Sharon Clay,Physics,2021-01-27,0.99,73.22,64.21,False,Summer,1.9,5.5
db1f9088-1e6e-4d54-80e7-884c6bb98898,Veronica Castaneda DVM,Art,2020-12-18,0.83,61.58,78.14,False,Fall,5.0,3.1
3880b5e6-5fa5-4f42-aea7-e1b79a44945a,Melanie Bailey,Engineering,2021-09-04,0.89,64.6,82.22,True,Fall,2.8,6.4
7db9f2f2-ebd7-4d52-989c-c84098b98b61,Adam Shaffer,Business Administration,2021-11-14,0.61,90.89,81.27,False,Summer,4.0,1.8
52a8138f-46f2-4558-a5bc-f41838978344,Anthony Hooper,Literature,2020-01-10,0.7,72.13,67.09,False,Spring,3.8,8.7
86ef6be5-8651-4671-b021-97161767d354,Chase Edwards,Mathematics,2024-02-15,0.55,77.2,62.7,True,Summer,3.3,8.7
697d1249-0a71-4d2e-bb7d-303081830e15,Jose Davenport,Business Administration,2020-08-02,0.66,65.56,73.17,False,Spring,3.0,7.9
dee3964e-e611-4a2e-a1cb-e04348f8e4e1,Kristen Valdez,Mathematics,2022-12-25,0.93,91.08,83.04,True,Fall,4.1,2.2
e3a23c2a-d713-4649-af39-1f3765f6799d,Meredith Cantu,Mathematics,2024-02-10,0.53,71.75,78.18,True,Fall,3.5,4.8
484b0987-b21f-4bc0-ba4f-09fd52519fc1,Anthony Ruiz,Mathematics,2021-10-11,0.78,56.09,53.25,False,Fall,1.7,1.2
c717eb51-687d-44b9-bd94-eab48853b82b,Frank Stephens,Mathematics,2022-09-06,0.98,97.51,95.2,False,Spring,3.3,3.7
a6312be6-f794-44dc-891c-3f9fcb457b5b,Julie Kennedy,Art,2022-02-15,0.5,74.82,80.87,True,Spring,4.2,3.8
45beeb4c-93fb-4a85-994d-26acaedad47b,Candice Richards,Business Administration,2024-01-11,0.98,55.8,95.45,False,Fall,3.1,5.9
d06dd885-4a50-4a5d-8fdb-b07eba254302,Barry Holden,Literature,2023-06-27,0.6,92.48,95.81,False,Spring,2.2,5.7
bbd97094-cb70-4492-a5d7-249743d0a3bc,Annette Montoya,Computer Science,2023-03-13,0.56,68.73,93.79,False,Spring,2.8,4.1
8b13eb76-f191-4e6f-ada3-8e56a6d9f4cf,Craig Moore,Computer Science,2023-06-13,0.52,72.22,92.12,True,Fall,4.5,7.5
aa7f2a6b-e6e2-4798-a905-0331773ec801,Cole Wells,Computer Science,2023-05-17,0.74,96.22,98.98,True,Spring,4.3,3.9
15958592-23dd-4ded-ad72-6bd4cbf7352e,Neil Ali,Mathematics,2020-03-16,0.74,70.33,65.58,False,Summer,2.0,8.6
fbd0c36a-0fd0-4e1a-8387-6883c074e544,Timothy Gonzales,Mathematics,2022-04-19,0.9,88.42,70.75,False,Fall,1.6,4.7
239048b1-452f-49e3-926c-05242d7a433e,Shannon Bates,Business Administration,2022-07-02,0.98,60.55,76.42,False,Fall,4.6,5.7
2902e28e-c42c-4c58-bd00-dd17c815f953,William Martin,Engineering,2022-12-17,0.93,92.64,83.97,True,Summer,3.7,3.8
744514db-bd87-4b4d-b1cb-d16569d3c7c9,Jennifer Curry,Computer Science,2021-05-16,0.7,65.81,88.89,False,Fall,1.9,2.4
db4d1ba4-6988-447a-8ea2-f5c196c6c9fe,Mary Norris,Computer Science,2020-07-21,0.89,95.52,93.53,False,Spring,4.3,7.1
b0e2f6ca-e915-4b21-8e20-4b6a22a79cb0,Johnny Mitchell,Engineering,2024-02-14,0.5,76.51,97.55,False,Summer,2.3,7.5
42434b51-a2e5-46a0-ab15-7772c5446b35,Peter English,Computer Science,2021-07-14,0.96,59.76,78.75,True,Spring,3.8,2.0
b14107ee-7301-42dc-9983-0b92571c9b00,Darrell Tucker,Mathematics,2020-03-24,0.79,66.52,89.32,True,Spring,4.1,9.7
beeb267d-57ea-436a-b2a1-4877c6004309,Matthew Edwards,Art,2023-05-31,0.82,91.07,64.32,True,Fall,4.5,7.4
c99c5206-a058-418b-b183-dba58a04819a,Mr. Corey Simmons,Engineering,2022-09-11,0.99,69.33,88.51,False,Fall,3.0,4.0
5794a6e0-c73e-4768-875a-f7bfe63b36e2,Amanda Miller,Computer Science,2022-01-16,0.65,56.13,60.59,False,Spring,2.6,4.1
81b9becb-f48b-4fd8-b361-cfa127ff21b6,David Walton,Engineering,2022-10-18,0.53,92.74,96.17,True,Spring,4.4,7.2
569f2fdd-68e3-4ea1-897c-bff3b19f8a45,Emily Adams,Literature,2019-11-12,0.56,65.47,79.51,True,Summer,4.5,3.9
e986381d-5acd-465f-bc99-5d05c70beb8f,Sheryl Wood,Computer Science,2021-07-25,0.52,60.25,82.18,True,Summer,4.8,4.6
449591a9-7689-4e10-9c32-c82d0d054b63,Julia Huber,Computer Science,2023-01-20,0.77,73.64,84.43,True,Spring,4.6,8.9
03869aa4-471a-4612-b7f6-0b34a6a45dd5,Angela York,Business Administration,2023-09-30,0.79,53.75,69.16,False,Summer,3.5,9.0
4f6be505-21a5-4991-9e37-808ec03f64d4,Michelle Watts,Business Administration,2022-04-30,0.56,74.21,80.74,False,Fall,2.8,8.4
cec137ec-8a39-4ed3-aaa6-9b0c9ebf84c6,Miranda Bonilla,Engineering,2021-04-23,0.67,81.21,61.37,True,Fall,4.6,4.0
12c71769-f6a8-4a80-bfca-fd5b1449e175,Dustin Gonzales,Art,2021-03-29,0.94,69.9,56.13,True,Summer,3.6,4.2
8a08a789-ebcb-4ee2-929c-5567db416572,Timothy Preston,Physics,2022-04-10,0.5,66.95,88.43,False,Fall,2.3,2.0
5eb0404b-68d1-48d6-be48-1dd68223ada8,Michael Deleon,Engineering,2023-07-20,0.97,94.37,51.18,True,Summer,4.8,1.2
f157b417-7ade-4371-b12a-77f49a1afd66,Dr. Tracy Moore,Engineering,2022-10-07,0.97,53.74,65.85,True,Fall,3.8,4.2
a11c4017-64e0-444a-9d08-c55ecb3cd52b,Mark Smith,Computer Science,2019-07-23,0.8,84.21,77.01,True,Summer,2.5,9.8
54e53699-4c6f-4ee5-8d78-baf6d559dca0,Jeffery Anderson,Physics,2020-11-24,0.65,63.89,59.47,False,Spring,3.7,1.0
c1866bd6-70f6-43ce-bd2a-eb4fc0613127,Joshua Mullins,Business Administration,2019-08-12,0.98,96.78,94.67,True,Spring,4.0,7.3
8b1efc15-45a9-4e6e-ab55-9f9b311439d7,Stephanie Ward,Engineering,2023-05-30,0.87,95.38,73.15,False,Summer,4.1,7.9
79efe124-9d2c-45ca-8355-18c0ea4bc255,Miranda Hill,Art,2020-03-08,0.63,58.91,85.49,True,Fall,2.3,6.3
29a2abc0-7367-40b7-8ec4-123f0a769727,Stephanie Garcia,Mathematics,2019-07-14,0.54,95.79,72.63,False,Spring,4.5,7.2
a14b445e-0092-4ef2-ad78-5f09ce991980,Erika Lucas,Art,2023-12-23,0.65,97.43,51.8,False,Summer,1.9,9.5
25300afb-addb-41d3-8524-3e29fc805340,Angela Arnold,Physics,2019-12-03,0.67,84.83,66.82,False,Spring,3.4,10.0
3d811e99-c96f-4ca9-aa30-1687c6f4411b,Mallory Mcdaniel,Business Administration,2023-08-07,0.57,93.17,96.66,True,Summer,1.5,6.3
b7eb2e22-41f9-48ee-a6ed-ed7ddaff56dc,Brian Hamilton,Literature,2021-08-12,0.7,73.16,96.21,True,Spring,4.8,5.5
8c58c038-2f65-415a-bf61-7ee16735063d,Christopher Estrada,Art,2022-02-08,0.73,93.61,65.77,True,Spring,2.7,3.7
a1b6e77d-2aed-4c42-ae1f-1290ddfa7f8e,Michelle Gross,Art,2022-06-10,0.94,73.66,59.49,False,Spring,1.2,8.5
eb3e1f45-db04-44fd-bb68-bc525f2530c1,Amy Parrish,Art,2024-03-26,0.74,63.66,65.64,True,Summer,4.2,4.5
b8577d48-709b-498b-a4e1-a61c5b76e89e,Jennifer Coleman,Mathematics,2020-05-26,0.6,69.31,60.69,True,Spring,3.2,5.7
8178198c-21ea-4dc0-90fd-a8d44783fc61,Jamie Roberts,Physics,2024-01-03,0.98,82.31,68.44,False,Summer,3.1,4.1
0b09c615-6421-4d4a-91b5-b8e9e65f1f55,Deborah Reid,Art,2023-10-17,0.6,58.64,56.96,True,Spring,3.6,6.9
bf4ad827-3730-499f-a206-296f9f4c5d2c,Anthony Greer,Art,2020-02-22,0.79,81.9,65.83,False,Spring,3.7,5.6
ac2b3dfc-0fa4-4310-afb4-678f24ec7b17,Michael White,Literature,2022-09-22,0.71,56.01,59.44,True,Summer,1.2,7.9
a3690040-6391-46c5-9f5f-2eb82f264a5e,Robert Rodriguez,Business Administration,2021-08-14,0.71,93.2,83.16,True,Fall,3.9,9.2
4ecb8ad5-5fe0-4568-a714-9fe88e2f8128,Joseph Mcgee,Art,2020-02-24,0.84,54.18,70.65,True,Fall,4.8,3.5
c30a0918-45e4-456f-b4d9-acd4621e7ce1,Evelyn Boone,Art,2024-05-08,0.63,69.17,67.75,True,Spring,1.2,8.5
decf0aa7-f5cd-40c4-a445-4e5355010169,Christine Schultz,Art,2020-09-13,0.7,93.97,55.24,False,Summer,1.3,8.7
df2ee97c-aa2c-4cbb-b5c1-44e09979a251,Hannah Reid,Mathematics,2019-06-05,0.62,66.31,53.3,False,Fall,1.7,5.6
08e579b5-05bd-43b0-a46c-a9d9cfeb3fa8,Justin Wilson,Literature,2019-05-30,0.51,94.59,84.9,True,Summer,2.3,5.6
23c1db1e-3ef7-46c1-9e77-e739b80a3ce9,Ricky Benson,Physics,2023-04-08,0.58,99.46,94.32,True,Summer,1.7,6.8
2329ad61-fb39-474f-bfa4-7c1c482fc155,Antonio Miller,Engineering,2024-03-16,0.82,53.73,79.21,False,Fall,4.0,2.1
38c7e228-1bbd-4fe0-aa06-2f2a56e60cc5,Victoria Nguyen,Business Administration,2020-04-09,0.95,77.24,92.12,False,Summer,3.0,5.3
5a1232a5-9003-4a41-bc5e-f9ff73a585ed,Nathan Sherman,Art,2023-05-31,0.78,83.82,61.65,False,Fall,2.7,7.4
a0ed6813-e4e9-406e-ad59-ad1827819786,Robert Wallace,Mathematics,2020-03-12,0.88,82.34,77.42,True,Fall,1.4,4.6
d593be28-c3c1-4341-92fc-bd1cdbe98594,Javier Thompson,Mathematics,2023-04-03,0.55,50.19,53.1,True,Fall,1.6,1.5
a03648a4-6236-461c-adfe-b500ade1f9a8,Catherine Pruitt,Business Administration,2023-07-04,0.86,67.74,89.7,False,Spring,4.1,5.5
b9c6b68d-6474-42d2-ac20-84bb392e5b14,Jessica Mclean,Art,2024-03-08,0.74,60.17,71.42,True,Summer,2.8,3.6
01241156-7635-4b61-b638-a16a439857bd,Christian Avila,Art,2023-01-05,0.56,91.01,73.93,True,Fall,1.6,8.1
81d9ea4e-007d-4de9-9064-b8af56a21d2c,Donald Green,Engineering,2021-11-29,0.5,50.69,97.6,True,Summer,2.0,7.3
b77094f5-6867-4df8-a527-bd9e18a4a1e3,Zachary Brooks,Physics,2020-12-08,0.51,80.73,80.2,True,Summer,2.5,9.6
4242cc76-b0bf-424e-8f18-e20b0eacd7f0,Monica Galvan,Business Administration,2020-06-26,0.97,69.37,99.32,True,Summer,3.0,4.9
4e167d64-217f-46e8-bc2a-34c9c19a1934,William Stafford,Physics,2019-10-24,0.65,61.77,82.08,False,Spring,1.8,8.1
97ab4a96-6655-436b-8ed4-6a052ea13911,Jay Thompson,Literature,2022-07-30,0.84,80.45,75.35,True,Spring,5.0,4.0
20437e36-43b0-4763-ad52-8beb80c718ac,James Michael,Computer Science,2023-11-21,0.56,63.31,74.49,True,Fall,2.7,4.8
43d3bddc-e0be-4d88-a837-501390cd3a51,Kimberly Wiley,Engineering,2022-05-21,0.73,61.52,56.17,False,Summer,1.3,6.2
55c1185a-4ca5-49bf-971f-ed2a2e7ab172,Ronald Evans,Computer Science,2021-10-25,0.82,58.78,53.34,True,Summer,4.6,3.1
d9fdbb27-d6f9-46d1-a143-1ca195334aeb,Dr. Tanya Richards MD,Literature,2023-04-03,0.82,72.88,97.63,False,Summer,2.3,8.8
3b155dcb-f420-48f0-8dfe-d97e50cf69db,Eric Lindsey,Art,2020-10-15,0.62,92.26,73.83,False,Spring,1.9,3.7
3498c11c-c8b3-4aed-90b8-b0bc3eddad51,Katherine Villegas,Mathematics,2022-08-16,0.82,75.51,86.06,False,Fall,2.9,6.3
a8b3320f-8fd6-4607-8579-4b4d57e7626e,Tony Goodwin,Mathematics,2021-03-12,0.56,98.26,67.88,False,Summer,4.1,2.1
a02bb73f-7e28-4fcc-ad6c-b5555933790f,Tammy Griffith,Art,2021-02-25,0.93,82.82,54.39,True,Summer,3.9,6.4
f8dbb97e-3951-4a07-92fd-f2ef0489aa66,Stacey Lopez,Business Administration,2020-02-25,0.7,83.49,75.04,True,Spring,3.5,3.2
5abee0b8-55c1-4317-8343-391336bb55e9,Jonathon Ross,Engineering,2020-04-06,0.57,50.76,99.19,False,Fall,1.3,7.1
515b1c60-cc35-45bb-b69d-162e748e9c2a,Ronald Miller,Computer Science,2020-09-18,0.78,77.09,89.2,True,Spring,3.0,7.9
4ce0872c-f57b-43d8-9923-4f1200209f5f,Whitney Villa,Engineering,2019-09-18,0.7,81.58,59.53,False,Fall,2.7,4.8
aeaf51e3-2200-4ec5-b08c-994ed419e128,Jennifer Chavez,Art,2019-10-17,0.8,55.19,63.32,False,Fall,2.8,1.1
03c96eb8-4113-4c24-a969-c34d49569836,Jamie Riley,Literature,2020-10-02,0.81,62.6,87.6,True,Summer,2.7,2.9
d0ca76ca-de28-4868-93fb-42fead04ebe6,James Matthews,Engineering,2021-09-06,0.72,51.85,62.63,False,Spring,1.7,6.4
5b87d529-d0c1-4df2-b384-a1e5c329f830,Mike Smith,Business Administration,2019-11-09,0.7,69.67,65.32,True,Fall,2.1,2.2
944f1a92-e7cc-4552-8e63-949219cc8829,Jessica Rodriguez,Art,2021-07-04,0.58,95.57,57.82,False,Spring,3.7,5.3
2ab8e106-8d03-4235-b5df-9cf071b5eed7,Cole Thomas,Literature,2020-06-19,0.51,74.3,60.31,False,Summer,3.6,3.2
557582d4-547a-4b47-b87b-13bb4036c177,Clinton Cannon,Engineering,2023-08-30,0.92,99.07,53.7,True,Spring,3.2,7.2
5396c76a-0683-476d-b61f-1b6e3346a082,Dustin Dominguez,Literature,2021-05-21,0.98,85.92,72.77,True,Fall,1.8,4.9
9186c906-e95b-4086-b35e-e1a8489ccd6a,Diana Matthews,Engineering,2020-09-16,0.5,69.09,51.38,False,Spring,3.2,3.9
a6a0453a-9ab8-45b2-bac4-ceb7836d9ba5,Stephen Weaver,Art,2020-12-07,0.68,84.88,97.91,False,Summer,4.5,7.9
5481e1f6-8c69-4e0b-a517-4708e0be5888,Ryan Watson,Engineering,2020-08-26,0.82,79.37,83.56,False,Spring,3.5,3.6
f87f913f-f4d8-4170-882a-4ec69bea6f24,Justin Baxter,Physics,2021-04-05,0.67,57.12,91.72,False,Summer,2.0,4.3
dbfd4183-07c5-4e6f-b99b-79d14d872901,Ryan Fuller,Engineering,2020-01-26,0.68,62.19,89.77,True,Summer,1.8,3.8
86b27934-be61-4975-aaec-6ff718581e55,Frank Barnett,Business Administration,2022-02-05,0.54,56.84,99.13,False,Summer,1.9,5.1
a91f2be6-f7fb-4237-a44d-2db2d977b82c,Debra Cox,Business Administration,2021-10-03,0.64,54.57,74.8,False,Fall,4.1,5.3
84ce7a62-e92b-46ae-a1cf-238df7d00dc1,Mary Miller,Engineering,2021-09-22,0.79,80.96,85.99,False,Spring,1.6,6.4
654ade12-4bfa-42f9-90c0-9c8e674dcc6e,Rachel Lynn,Engineering,2022-09-19,0.83,82.07,60.18,False,Spring,2.6,6.4
67e0d85c-444e-446e-8fa8-c23e2018269b,Jared Brown,Physics,2019-06-13,0.63,88.8,53.09,True,Summer,1.2,8.8
d753851d-b1fc-484b-88e5-fa7c0d1c7d7c,Edward Farley,Mathematics,2020-10-29,0.53,79.99,56.19,True,Summer,4.1,3.1
3e3669a6-8563-4bc4-a7d8-c12d0937a4ec,Jeffrey Coleman,Engineering,2020-09-08,0.9,94.63,55.47,True,Fall,3.7,1.1
